Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Edu,Faaliat,T.shaghel,T.M.S,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
11603196411,16,7,2,41,2,NA,NA,3,1,1,4,90,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,4,14,25,7999500,NA,NA,3435000,835000,NA,645000,2.00E+05,210000,250000,475000,1.80E+08,NA,31408000,38220000
11603196414,16,4,1,55,2,NA,NA,1,1,1,2,45,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,3,11,23,5726500,NA,NA,2700000,520000,205000,750000,2.00E+05,NA,4.00E+05,545000,1.44E+08,NA,54600000,21840000
11603196417,16,7,1,56,2,NA,NA,1,4,1,5,110,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,4,14,24,12548000,1800000,NA,4360000,1010000,1350000,2200000,5.00E+05,NA,250000,765000,NA,4.60E+08,34790000,38220000
11603196420,16,3,1,78,2,NA,NA,3,NA,1,5,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,4,14,24,3496600,NA,1400000,3167000,305000,205000,245000,1.00E+05,NA,1.00E+05,80000,NA,NA,101960000,16380000
11603196423,16,9,1,49,2,NA,NA,1,1,1,6,140,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,4,14,24,19632000,3600000,2700000,4065000,1480000,760000,1900000,1.00E+06,430000,4.00E+05,930000,NA,6.01E+08,4660000,49140000
11603196509,16,3,1,30,1,2,1,3,NA,3,4,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,11,23,2421000,NA,450000,865000,250000,50000,NA,1.00E+05,110000,150000,260000,NA,NA,43350000,16380000
11603196512,16,6,1,54,1,2,2,3,1,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,3,11,23,8613000,NA,NA,3570000,9.00E+05,4.00E+05,5.00E+05,5.00E+05,NA,3.00E+05,785000,1.44E+08,NA,70810000,32760000
11603196514,16,3,1,41,1,2,6,1,1,1,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,11,23,5607000,NA,NA,2840000,440000,2.00E+05,2.00E+06,3.00E+05,NA,NA,540000,376200000,NA,5050000,16380000
11603196517,16,3,1,47,1,2,4,1,1,1,3,100,3,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,3,11,24,9373000,NA,1500000,3650000,730000,7.00E+05,4.00E+05,350000,NA,2.00E+05,555000,292000008,NA,44166000,16380000
11603196520,16,5,1,48,1,2,4,1,1,1,3,60,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,3,11,23,10112000,NA,6.00E+05,3710000,730000,4.00E+05,650000,5.00E+05,270000,3.00E+05,575000,2.40E+08,NA,9878000,27300000
11603196523,16,3,1,37,1,2,4,1,1,6,3,70,3,1,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,3,11,23,5220000,NA,NA,3550000,680000,250000,2100000,350000,NA,250000,635000,NA,167300000,6460000,16380000
11604196608,16,2,2,58,2,NA,NA,3,NA,3,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,3700000,NA,NA,2.00E+06,220000,395000,2.00E+05,2.00E+05,NA,NA,275000,NA,NA,36880000,10920000
11604196611,16,4,1,38,1,2,5,1,1,3,4,130,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,7250000,NA,NA,6500000,828000,9180000,4.00E+06,1100000,5.00E+05,NA,1080000,NA,4.20E+08,NA,21840000
11604196614,16,5,1,65,1,2,2,3,1,1,6,132,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,15745000,NA,1650000,5465000,3505000,NA,4400000,680000,420000,360000,1620000,404200000,NA,3.01E+08,32760000
11604196617,16,3,1,28,1,2,4,1,1,3,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6810000,NA,NA,5350000,630000,620000,9.00E+05,5.00E+05,1.00E+05,NA,2450000,423276000,NA,NA,16380000
11604196620,16,3,1,38,1,2,2,1,1,3,4,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,11415000,1050000,2250000,4875000,750000,160000,1200000,7.00E+05,5.00E+05,NA,390000,NA,3.00E+08,NA,16380000
11604196623,16,2,1,70,1,2,1,3,NA,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,9990000,NA,NA,4773000,715000,NA,1850000,5.00E+05,NA,3.00E+05,480000,NA,NA,3.25E+08,16380000
11604196708,16,4,1,55,1,2,5,3,NA,1,4,125,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,19969100,NA,3300000,8.00E+06,830000,1710000,3300000,3.00E+05,NA,5.00E+05,1060000,NA,NA,4.80E+08,21840000
11604196711,16,3,1,26,1,2,6,3,NA,3,3,125,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,11300000,NA,3850000,6718000,1430000,1630000,8.00E+05,780000,NA,3.00E+05,1350000,8.00E+07,NA,3.90E+07,21840000
11604196714,16,3,1,65,1,2,2,3,NA,1,4,130,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,6985000,7.00E+05,NA,7840000,160000,4030000,7.00E+05,250000,NA,NA,930000,NA,NA,2.74E+08,16380000
11604196717,16,4,1,65,1,2,6,3,1,1,3,120,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,26245000,NA,3.00E+05,7179000,7545000,NA,3.00E+06,4.00E+05,NA,6.00E+05,1580000,1.50E+08,NA,601200000,21840000
11604196720,16,2,1,87,2,NA,NA,3,NA,1,3,130,3,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,3885000,NA,40000,5670000,NA,2045000,150000,1.00E+05,NA,NA,390000,NA,NA,37540000,10920000
11604196723,16,2,1,65,1,2,1,3,NA,1,4,110,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4060000,NA,NA,6243000,225000,540000,3.00E+05,2.00E+05,NA,2.00E+05,290000,NA,NA,81600000,10920000
11604196808,16,3,1,28,1,2,4,1,1,3,3,110,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4860000,150000,NA,3500000,315000,1030000,7.00E+05,6.00E+05,7.00E+05,4.00E+05,765000,NA,1.50E+08,2980000,12285000
11604196811,16,3,1,48,1,2,2,1,1,1,3,100,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4.00E+06,NA,70000,5032000,335000,448000,6.00E+05,3.00E+05,NA,NA,790000,107440000,NA,3870000,16380000
11604196814,16,5,1,57,2,NA,NA,1,1,3,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,8820000,1800000,3500000,4567000,960000,1600000,8.00E+05,7.00E+05,NA,360000,350000,8.00E+07,1.40E+08,33870000,27300000
11604196816,16,4,1,43,1,2,2,1,1,1,4,120,3,1,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,14,24,7315000,NA,2700000,7550000,470000,580000,4150000,8.00E+05,4.00E+05,NA,570000,421200008,NA,3720000,21840000
11604196820,16,1,2,57,2,NA,NA,3,NA,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,2120000,NA,NA,5.00E+06,220000,NA,5.00E+05,2.00E+05,NA,NA,650000,NA,NA,66400000,5460000
11604196823,16,6,1,37,1,2,2,1,2,3,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6950000,NA,NA,6100000,550000,480000,1300000,2.00E+05,4.00E+05,NA,580000,NA,1.80E+08,4870000,32760000
11604196908,16,5,1,47,1,1,2,1,1,3,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,12395000,NA,180000,5835000,2180000,170000,650000,380000,NA,NA,1570000,NA,4.00E+08,10200000,27300000
11604196911,16,3,1,65,1,2,7,3,NA,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,24741000,NA,NA,10730000,2680000,12720000,3200000,1120000,NA,1100000,1820000,NA,NA,7.30E+08,16380000
11604196914,16,3,1,46,1,2,2,1,1,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,23710000,NA,180000,8890000,1290000,548000,2700000,8.00E+05,NA,NA,950000,NA,5.00E+08,3440000,21840000
11604196917,16,2,1,79,2,NA,NA,3,NA,1,4,124,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6025000,1050000,NA,8650000,310000,NA,5.00E+05,1.00E+05,NA,NA,410000,NA,NA,102500000,10920000
11604196920,16,7,1,59,1,2,1,3,NA,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,16190000,NA,NA,8102000,1150000,1080000,9.00E+05,1100000,NA,NA,1540000,NA,NA,385480000,38220000
11604196923,16,3,1,59,1,2,1,3,NA,1,4,125,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,19295000,NA,2600000,6740000,1285000,NA,9.00E+05,2.00E+05,NA,NA,1480000,NA,NA,425950000,16380000
11604197008,16,2,2,77,2,NA,NA,5,1,1,4,130,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4235000,1200000,NA,2880000,280000,NA,3.00E+05,2.00E+05,NA,NA,290000,6.00E+07,NA,26440000,10920000
11604197011,16,4,1,39,1,2,6,1,2,1,4,140,3,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,13010000,NA,1600000,3820000,5250000,525000,2700000,1038000,NA,840000,3.00E+05,377900000,1.20E+08,NA,21840000
11604197014,16,4,1,41,1,2,4,1,1,3,3,110,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,7560000,2100000,NA,1921000,390000,80000,5.00E+05,4.00E+05,NA,NA,520000,NA,1.20E+08,74320000,21840000
11604197017,16,4,1,58,1,2,1,1,1,1,4,120,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,11280000,NA,1850000,2938000,530000,820000,2600000,7.00E+05,NA,NA,505000,NA,1.40E+08,NA,21840000
11604197020,16,1,2,72,2,NA,NA,5,NA,6,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,2925000,NA,NA,2905000,220000,NA,NA,NA,NA,NA,150000,NA,NA,56440000,5460000
11604197023,16,5,1,39,1,2,2,1,1,1,4,140,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6780000,NA,NA,2827000,270000,420000,4.00E+05,5.00E+05,NA,NA,1135000,NA,185500000,8.00E+06,21840000
11604197108,16,3,1,60,1,2,1,3,1,1,3,85,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6800000,NA,NA,2927000,460000,350000,6.00E+05,2.00E+05,NA,NA,450000,75600000,NA,27580000,16380000
11604197111,16,4,1,43,1,2,2,1,1,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,10185000,NA,4800000,3930000,980000,255000,1.00E+06,4.00E+05,1790000,320000,2990000,NA,3.60E+08,5.00E+06,21840000
11604197114,16,3,1,33,1,2,4,1,1,1,4,130,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,7365000,NA,2420000,4270000,490000,1476000,3100000,4.00E+05,1420000,NA,280000,NA,2.80E+08,31720000,16380000
11604197117,16,2,1,79,2,NA,NA,3,NA,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,5580000,NA,NA,5548000,270000,1530000,3.00E+05,NA,NA,NA,245000,NA,NA,119880000,10920000
11604197120,16,2,2,66,2,NA,NA,3,1,1,3,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,4,14,24,13870000,NA,NA,5290000,1105000,NA,6.00E+05,4.00E+05,NA,570000,440000,NA,187700000,17300000,10920000
11604197123,16,5,1,37,1,2,1,1,1,1,2,60,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,6570000,9.00E+05,NA,2531000,370000,NA,2.00E+05,150000,340000,NA,540000,NA,1.20E+08,1720000,27300000
11604197208,16,3,1,58,1,2,1,1,1,1,4,160,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,14010000,NA,NA,3623000,735000,1800000,1300000,3.00E+05,NA,NA,1310000,NA,2.40E+08,880000,21840000
11604197211,16,2,1,30,1,2,7,1,1,1,4,150,3,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,4,14,24,19575000,NA,8500000,11680000,1080000,6.00E+06,4.00E+06,1650000,5.00E+05,8.00E+05,1900000,NA,1.92E+09,NA,NA
11604197214,16,3,1,29,1,2,1,1,1,6,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4875000,NA,NA,3770000,590000,150000,1.00E+06,350000,NA,380000,1060000,1.20E+08,NA,NA,16380000
11604197217,16,4,1,38,1,2,4,1,1,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,8010000,NA,NA,4340000,550000,120000,1500000,4.00E+05,1840000,NA,750000,2.74E+08,NA,1720000,21840000
11604197220,16,4,1,36,1,2,4,1,1,6,3,80,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,5480000,NA,NA,2805000,620000,150000,8.00E+05,3.00E+05,660000,250000,670000,1.60E+08,NA,NA,21840000
11604197223,16,4,1,45,1,2,2,1,1,1,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,8810000,2100000,NA,3981000,520000,3320000,6.00E+05,3.00E+05,240000,NA,775000,NA,2.40E+08,3440000,21840000
11604197308,16,4,1,80,2,NA,NA,3,1,1,4,150,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,24,6720000,NA,NA,5435000,435000,7.00E+05,1500000,3.00E+05,NA,NA,440000,122400000,NA,43540000,21840000
11604197311,16,3,1,35,1,2,2,1,1,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,24,12385000,NA,NA,3570000,NA,1224000,1.00E+06,7.00E+05,90000,3.00E+05,9.00E+05,NA,2.45E+08,NA,16380000
11604197314,16,3,1,29,1,2,2,1,1,1,4,130,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,8880000,NA,2300000,4940000,745000,1350000,2880000,390000,150000,450000,630000,244800000,NA,12760000,16380000
11604197317,16,5,1,49,2,NA,NA,1,1,1,3,100,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,7360000,NA,NA,4943000,5.00E+05,1460000,5.00E+05,3.00E+05,NA,NA,6.00E+05,76800000,NA,62540000,27300000
11604197320,16,2,2,66,2,NA,NA,3,NA,1,3,108,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,4140000,NA,NA,3750000,260000,155000,2.00E+05,1.00E+05,NA,80000,210000,NA,NA,79860000,10920000
11604197323,16,3,2,50,1,2,1,3,2,1,3,80,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,14,24,7815000,NA,NA,2955000,NA,1800000,2900000,7.00E+05,NA,NA,440000,1.20E+08,2.15E+08,4560000,16380000
11605197408,16,4,1,30,1,2,6,1,1,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,4,14,24,10383500,NA,1960000,3357000,1040000,210000,1750000,6.00E+05,NA,4.00E+05,4110000,295800000,NA,NA,21840000
11605197411,16,2,2,55,2,NA,NA,3,1,1,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,4,14,24,7316000,NA,7.00E+05,3436000,940000,6.00E+06,2400000,5.00E+05,NA,70000,345000,NA,1.90E+08,1.40E+07,16380000
11605197414,16,3,1,53,1,2,1,1,1,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2913500,NA,2.00E+05,3248000,180000,70000,2.00E+05,180000,35000,140000,315000,6.60E+07,NA,NA,16380000
11605197417,16,5,1,45,1,2,2,1,2,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,4,14,24,10989000,NA,1650000,3495000,1075000,1170000,2450000,550000,575000,940000,2635000,362800000,2.60E+07,NA,27300000
11605197420,16,3,1,50,1,2,2,1,1,1,4,130,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,6580000,NA,4.00E+05,3716000,1325000,1440000,3.00E+05,350000,NA,390000,750000,NA,1.00E+08,3.91E+08,16380000
11605197423,16,4,1,52,1,2,4,3,1,1,5,180,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,4,14,24,9862000,NA,1650000,3884000,730000,2.00E+05,1300000,580000,NA,80000,470000,9.60E+07,NA,2.54E+08,21840000
11605197508,16,2,1,44,1,2,4,1,1,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,4,14,24,12646000,NA,1450000,5954000,1440000,490000,2650000,1150000,1370000,3750000,3045000,NA,3.36E+08,1.96E+08,10920000
11605197511,16,2,1,43,1,2,1,1,1,3,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,3,11,23,4850000,NA,6.00E+05,7346000,825000,1790000,8.00E+05,350000,NA,140000,440000,234472000,NA,NA,10920000
11605197514,16,1,1,67,2,NA,NA,3,NA,3,1,12,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,3,11,23,1112000,NA,225000,7.00E+05,160000,NA,60000,105000,NA,NA,85000,NA,NA,24500000,5460000
11605197520,16,3,1,36,1,2,2,1,1,1,4,90,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,4,14,24,4732500,NA,350000,5128000,280000,150000,550000,3.00E+05,NA,70000,1210000,1.08E+08,NA,4.00E+06,15015000
11605197523,16,3,1,66,1,2,5,3,NA,1,4,140,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,4,14,24,12236600,NA,1700000,7669000,1780000,2.00E+05,3450000,750000,70000,5.00E+05,1820000,NA,NA,6.88E+08,16380000
